GVKEY;DATADATE;SIC;AT;CHE;DLC;DLTT;SEQ;WCAP;DVC;OIBDP;SALE;TXT;XINT;XRD;AQC;CAPX;CSHO;PRCC_F;market_to_book;log_firm_size;cf;nwc;capex;leverage;div;rd_to_sales;sic_2;ind_cf_vol;ind_cf_no_level_vol;cash;log_cash;aqc_to_asset;year
164510;20151231;2836;19.8620;15.5700;0.0000;0.0000;16.6490;15.0480;;-0.7140;10.6410;0.0620;0.0550;5.1330;;;64.3820;1.9000;6.3205518075;2.9888083585;;-0.026281341;;0;0;0.4823794756;28;0.1594186108;281.99144253;0.7839089719;1.2885931611;;2015
164511;20151031;2836;119.6060;112.1570;0.0300;0.0000;115.5990;111.0970;0.0000;-48.4050;0.0000;-1.6090;;24.2210;0.0000;0.9730;33.5750;11.0900;3.1466126281;4.7842030075;;-0.008862432;0.0081350434;0.0002508235;0;;28;0.1594186108;281.99144253;0.9377205157;2.7118198802;0;2015
164532;20151231;7370;22824.6180;10501.2770;173.0380;5241.0120;12389.3390;8047.6190;;;10247.5730;845.0980;160.7640;1570.8670;;807.3140;346.0650;189.0400;3.3234031168;10.035594969;;-0.107500507;0.0353703181;0.2372022174;0;0.1532916135;73;0.0671478871;128.03670347;0.4600855532;-0.159998238;;2015
164534;20151231;4412;6109.1600;218.9350;325.6440;3404.3180;1776.1830;114.6740;144.5530;547.0610;819.0240;0.0000;117.1540;;0.0000;712.6630;98.6220;15.8100;0.9644846133;8.7175445632;0.0467092039;-0.01706634;0.1166548265;0.6105523509;1;0;44;0.0274936083;94.922997736;0.0358371691;-3.292274594;0;2015
164557;20150331;3562;632.0730;125.4550;1.2330;7.9650;549.4330;383.3660;46.0140;112.0430;445.2780;26.3070;1.0550;;0.0000;20.8970;23.3930;76.5400;2.9634871605;6.4490048938;0.0611748959;0.4080398941;0.0330610547;0.0145521166;1;0;35;0.0501003464;196.94355338;0.1984818209;-1.395810139;0;2015
164572;20151231;6331;1502.0450;222.1100;0.0390;0.0280;453.9810;;68.7780;102.3150;400.9540;30.5050;0.0000;;0.0000;0.9530;19.1300;50.9000;1.3460189275;7.3145827919;0.0020185813;;0.0006344683;0.0000446059;1;0;63;0.0233668766;856.47686929;0.1478717349;-1.75139182;0;2015
164585;20151231;7359;4434.0760;89.2090;0.0000;3216.4880;665.0120;;86.7950;519.5090;670.1990;48.2330;117.1850;;0.0000;704.1780;33.2550;15.9000;0.9692703734;8.3970745303;0.0602822324;;0.1588105391;0.7254020905;1;0;73;0.0671478871;128.03670347;0.0201189605;-3.885768496;0;2015
164609;20151231;2835;183.9850;94.9430;0.0000;0.0000;139.0930;99.8360;;-21.8690;286.8250;-0.9960;0.0000;59.7980;;;32.5420;35.2000;6.4699317879;5.2148542325;;0.0265945593;;0;0;0.2084825242;28;0.1594186108;281.99144253;0.5160366334;0.064168543;;2015
164612;20151231;3845;306.8740;59.0650;2.4990;12.4790;191.8260;86.1630;0.0000;3.3710;336.1230;1.0770;1.1150;26.2370;0.0000;11.5370;64.0510;21.9100;4.9479767266;5.7264372399;0.0038419677;0.0883033427;0.0375952345;0.0488083057;0;0.0780577348;38;0.0632957265;93.014844652;0.1924731323;-1.434019756;0;2015
164633;20151231;6020;9289.1220;257.3730;144.4160;1450.7440;1199.7570;;37.5800;280.9320;441.2990;80.2920;;;-0.0155;10.5360;70.1210;40.5200;1.1767170159;9.1365993171;;;0.0011342299;0.1717234417;1;0;60;0.0187928862;715.68214687;0.0277069243;-3.557974921;-1.669958E-6;2015
164652;20151231;8051;10048.5640;120.5990;235.6040;6196.8090;2458.8880;-342.2050;0.0000;825.7220;4960.6080;-92.2090;388.7640;0.0000;0.0000;411.0510;188.3390;18.4600;1.1012930743;9.2151850177;0.0526609573;-0.04605673;0.040906442;0.6401325602;0;0;80;0.0713741736;153.43965487;0.0120016154;-4.410639809;0;2015
164660;20151231;7310;6357.1990;412.7430;4.3100;5156.9240;-757.4420;656.5980;216.7960;683.7180;2806.2040;50.1770;355.6690;;0.0039;218.3320;361.4270;5.5900;1.4369564222;8.7573431505;0.0096073758;0.0383588747;0.0343440562;0.8118723356;1;0;73;0.0671478871;128.03670347;0.0649252918;-2.667389176;6.1119941E-7;2015
164664;20151231;3845;534.6100;143.9990;0.7410;17.3720;404.4020;182.0900;0.0000;45.6120;339.4620;7.3910;1.6830;22.3430;0.0000;10.7920;22.6990;44.6700;2.140200015;6.2815375091;0.0683451488;0.0712500701;0.0201866781;0.0338807729;0;0.0658188545;38;0.0632957265;93.014844652;0.2693533604;-0.997905825;0;2015
164680;20151231;2631;3222.1100;6.8210;6.4000;1543.7480;845.2800;404.2020;38.6810;391.6550;2789.3450;55.2480;33.7590;;0.1915;126.7560;96.3280;22.5900;1.4130118214;8.0777917034;0.0819236463;0.1233294332;0.0393394391;0.4810971692;1;0;26;0.0256976226;181.36753539;0.0021169358;-6.155666435;0.0000594343;2015
164684;20151031;6726;;;;;;;;;;;;;;;188.9780;7.6500;;;;;;0;0;0;67;0.0898624057;65.515246222;;;;2015
164688;20151130;6726;;;;;;;;;;;;;;;12.4680;19.7600;;;;;;0;0;0;67;0.0898624057;65.515246222;;;;2015
164689;20151231;6726;;;;;;;;;;;;;;;19.0770;7.6800;;;;;;0;0;0;67;0.0898624057;65.515246222;;;;2015
164702;20150630;3823;983.6860;282.8210;30.4060;20.5510;579.1000;432.0440;23.3000;145.1220;531.3790;26.0400;1.6200;35.7790;0.0148;4.5530;58.3590;24.0300;1.8369202876;6.8913067404;0.0957236354;0.1516977979;0.0046285095;0.0518020995;1;0.067332356;38;0.0632957265;93.014844652;0.287511462;-0.907501098;0.0000150883;2015
164708;20151231;6211;145342.0000;7304.0000;200.0000;10246.0000;7217.0000;;474.0000;2717.0000;12200.0000;455.0000;387.0000;;0.0000;133.0000;171.0330;106.4200;1.0755757583;11.886844865;0.0096393334;;0.000915083;0.0718718609;1;0;62;0.0473942855;726.71828893;0.0502538839;-2.939106866;0;2015
164746;20150430;7372;14.2230;2.8520;0.0000;0.0000;9.9190;2.0800;0.0000;-5.1370;12.0030;0.0000;0.0010;5.6690;0.0000;0.2150;42.3220;0.4999;1.7901123392;2.6548603726;-0.361245869;-0.054278282;0.0151163608;0;0;0.472298592;73;0.0671478871;128.03670347;0.200520284;-1.383045752;0;2015
164755;20151231;3021;608.0200;143.3410;4.7720;1.6270;421.6290;278.8520;0.0000;1.2520;1090.6300;8.4520;0.9690;14.0000;0.0000;12.8260;72.8510;10.2400;1.5334779119;6.4102077762;-0.013435413;0.2228726029;0.0210947008;0.0105243249;0;0.0128366174;30;0.027018306;126.03280814;0.2357504687;-1.176120438;0;2015
164756;20151231;4922;8300.3000;3.1000;0.0000;3459.3000;4326.7000;-144.6000;101.5000;719.5000;1249.2000;0.5000;179.8000;;0.0000;374.5000;250.3000;12.9800;0.8701485488;9.0240469377;0.0527330337;-0.017794538;0.0451188511;0.4167680686;1;0;49;0.01330264;202.0260541;0.0003734805;-7.892271276;0;2015
165051;20151231;3674;4856.9930;979.0160;22.4420;1589.9080;1449.1490;1515.9180;0.0000;-63.6590;1576.4730;66.6940;43.7960;99.0630;0.0133;328.4340;136.7120;30.0100;1.5463417633;8.4881748011;-0.035855312;0.1105420576;0.067620851;0.3319646539;0;0.062838374;36;0.0530655079;357.40218539;0.2015683366;-1.376520919;2.7450171E-6;2015
165052;20151231;2300;2868.9000;129.8520;42.0000;627.0000;1668.2220;1019.9530;0.0000;515.8470;3963.3130;154.1120;15.7920;;0.1880;298.9280;216.0960;80.6100;6.4903539893;7.96168396;0.1205838475;0.3102586357;0.1041960333;0.2331904214;0;0;23;0.0240978518;90.965582416;0.0452619471;-3.048970353;0.0000655433;2015
165075;20151231;4412;1037.8740;113.5190;74.9280;347.2340;583.0510;19.6580;;57.0790;141.3160;0.0000;10.3850;;0.0000;155.0730;42.8900;3.4300;0.5799699193;6.9449296691;;-0.090435833;0.1494140907;0.4067565042;0;0;44;0.0274936083;94.922997736;0.1093764754;-2.097125973;0;2015
165123;20150131;7373;3281.0000;473.0000;2.0000;1164.0000;998.0000;667.0000;89.0000;377.0000;5063.0000;47.0000;75.0000;37.0000;0.0000;29.0000;74.0000;41.4000;1.6295641573;8.095903533;0.050594331;0.0591283145;0.0088387687;0.3553794575;1;0.0073079202;73;0.0671478871;128.03670347;0.1441633648;-1.781132377;0;2015
165123;20151231;7373;3377.0000;673.0000;2.0000;1086.0000;1068.0000;753.0000;95.0000;394.0000;4712.0000;112.0000;53.0000;29.0000;0.0044;27.0000;72.0000;56.2600;1.8832454842;8.1247430204;0.0396801895;0.0236896654;0.0079952621;0.3221794492;1;0.0061544992;73;0.0671478871;128.03670347;0.19928931;-1.390742108;1.3153131E-6;2015
165124;20150331;2020;664.8850;231.0770;276.0650;152.4330;111.9260;-3.9560;0.0000;79.1530;413.9410;-4.4490;17.8330;;0.0000;89.3440;57.3010;6.4000;1.3832247682;6.4996140934;0.098917858;-0.353494213;0.1343751175;0.6444693443;0;0;20;0.0427437163;220.10805184;0.3475443122;-0.629851052;0;2015
165179;20150731;3841;95.6210;11.9110;0.5500;1.9250;68.4420;36.5930;0.0000;10.0030;75.0190;1.5410;0.0820;4.2610;0.1378;1.2250;25.5730;4.8300;1.5759779755;4.5603924612;0.0876376528;0.2581232156;0.0128109934;0.0258834356;0;0.0567989443;38;0.0632957265;93.014844652;0.1245646877;-1.949896102;0.0011965899;2015
165215;20151231;2836;153.7240;140.7170;0.0000;0.0000;87.3710;134.3980;0.0000;-119.7430;4.3320;0.0000;0.0000;106.7850;0.0000;0.4120;131.7190;8.3100;7.5520926466;5.0351587867;-0.778947985;-0.041106138;0.002680128;0;0;9.3397790055;28;0.1594186108;281.99144253;0.9153873175;2.3812631072;0;2015
165225;20151231;6726;;;;;;;;;;;;;;;106.4430;11.2300;;;;;;0;0;0;67;0.0898624057;65.515246222;;;;2015
165262;20151231;4412;1423.8050;166.7750;32.2670;630.2010;737.8930;165.4160;49.1940;214.8480;365.1140;0.1280;33.6370;;0.0000;144.9660;92.9100;8.0900;1.0096564487;7.2610881444;0.0926313645;-0.000954485;0.1018159088;0.4652800067;1;0;44;0.0274936083;94.922997736;0.1171333153;-2.019861476;0;2015
165264;20151231;6361;13931.0000;2218.0000;53.0000;2740.0000;5754.0000;;222.0000;1422.0000;9160.0000;290.0000;131.0000;;;241.0000;275.7810;34.6700;1.2732989211;9.5418718517;0.0559184552;;0.0172995478;0.20048812;1;0;63;0.0233668766;856.47686929;0.1592132654;-1.664093447;;2015
165284;20151231;6020;1782.8920;113.5640;7.0100;38.5310;150.8320;;3.8160;40.5190;89.4820;8.3770;;;0.0000;0.7890;8.6990;25.0100;1.0374279485;7.485992044;;;0.0004425394;0.0255433307;1;0;60;0.0187928862;715.68214687;0.0636965111;-2.687809875;0;2015
165358;20151231;3743;1530.1550;314.9810;125.7840;575.8370;536.2970;273.3370;33.2430;272.4100;889.3360;77.2910;21.8010;;0.0000;248.2600;19.8450;46.2800;1.2497326088;7.3331243164;0.0915430136;-0.027215544;0.1622450013;0.4585293647;1;0;37;0.0458247768;878.20751255;0.2058490806;-1.350130236;0;2015
165436;20151031;6726;;;;;;;;;;;;;;;8.4620;11.9600;;;;;;0;0;0;67;0.0898624057;65.515246222;;;;2015
165437;20151231;6726;;;;;;;;;;;;;;;8.0190;13.6500;;;;;;0;0;0;67;0.0898624057;65.515246222;;;;2015
165439;20150228;6726;;;;;;;;;;;;;;;18.3540;11.8500;;;;;;0;0;0;67;0.0898624057;65.515246222;;;;2015
165465;20150930;6035;550.5650;18.1080;2.2600;29.3340;46.6690;;0.0000;5.9930;21.4270;0.4130;;;0.0000;0.0830;5.7430;9.8000;1.0174591556;6.3109450237;;;0.0001507542;0.0573846866;0;0;60;0.0187928862;715.68214687;0.0328898495;-3.381148314;0;2015
165466;20151231;1311;5477.0000;2.0000;0.0000;2424.0000;2772.0000;106.0000;482.0000;266.0000;1813.0000;-5.0000;98.0000;;0.0000;281.0000;114.7430;24.6700;1.0107193372;8.6083127848;-0.056417747;0.0189884974;0.0513054592;0.4425780537;1;0;13;0.0687633843;637.89147291;0.0003651634;-7.914800374;0;2015
165510;20150930;2836;155.1120;10.3880;38.3910;6.4470;37.9500;-14.2210;0.0000;2.1000;59.2000;0.2040;2.9320;7.6690;0.0000;2.3200;22.8140;1.3400;0.9524263758;5.0441474366;-0.006679045;-0.158653102;0.0149569343;0.289068544;0;0.1295439189;28;0.1594186108;281.99144253;0.0669709629;-2.634177186;0;2015
165557;20150331;5944;180.2040;2.3560;69.0920;52.0390;2.8230;26.1120;0.0000;14.1290;301.6370;0.0000;11.2850;0.0000;0.0000;6.2770;17.9610;1.1600;1.0999520543;5.1940895425;0.0157821136;0.1318283723;0.0348327451;0.6721881867;0;0;59;0.0396501762;212.98390556;0.0130740716;-4.323963987;0;2015
165606;20151231;6726;;;;;;;;;;;;;;;16.1530;13.4700;;;;;;0;0;0;67;0.0898624057;65.515246222;;;;2015
165649;20151231;4922;71189.0000;606.0000;131.0000;36837.0000;-932.0000;500.0000;1090.0000;4817.0000;39076.0000;-100.0000;1806.0000;;0.0135;9386.0000;1046.9230;13.7400;1.2151557406;11.173093591;0.0283892174;-0.001488994;0.1318462122;0.5192937111;1;0;49;0.01330264;202.0260541;0.0085125511;-4.757664615;1.9021784E-7;2015
165652;20151231;2911;5833.3930;772.5020;5.5000;1698.1260;1299.2970;1114.3660;129.2110;1232.0030;9787.0360;223.9550;107.4210;;0.0000;290.8630;93.6840;35.6200;1.3493210692;8.6713540998;0.1322413902;0.0586046577;0.0498617186;0.2920471842;1;0;29;0.0375348375;1726.9802059;0.1324275597;-1.879663236;0;2015
165675;20150930;4833;22217.0000;606.0000;18.0000;12267.0000;3538.0000;804.0000;589.0000;4118.0000;13268.0000;501.0000;657.0000;;;142.0000;398.1000;43.1500;1.6139449521;10.008613041;0.1067200792;0.0089120943;0.006391502;0.5529549444;1;0;48;0.0466568352;939.83483306;0.02727641;-3.574077737;;2015
165675;20150930;4833;22217.0000;606.0000;18.0000;12267.0000;3538.0000;804.0000;589.0000;4118.0000;13268.0000;501.0000;657.0000;;;142.0000;398.1000;43.1500;1.6139449521;10.008613041;0.1067200792;0.0089120943;0.006391502;0.5529549444;1;0;48;0.0466568352;939.83483306;0.02727641;-3.574077737;;2015
165678;20151231;4512;4166.1000;682.8940;245.5140;1055.1840;2002.1870;-69.3900;;400.9760;2250.0630;37.2300;33.1550;;;;41.9550;48.2600;1.0054154485;8.3347356254;;-0.180572718;;0.3122099806;0;0;45;0.0299144133;575.70057104;0.1639168527;-1.629368763;;2015
165691;20150331;2085;44.0390;1.1910;0.0340;12.7550;18.5510;25.6600;0.0000;-0.1700;50.7030;1.2790;1.1290;;0.0000;0.3340;157.1880;1.4000;5.5757669339;3.785075605;-0.058539022;0.555621154;0.0075841867;0.2904016894;0;0;20;0.0427437163;220.10805184;0.0270442108;-3.582865679;0;2015
165746;20151231;7900;6156.2410;1304.8610;42.3520;2002.6620;1236.9530;187.1090;0.0000;454.4220;7245.7310;22.1220;102.8810;;0.0162;142.4910;202.4830;24.5700;1.6071975269;8.725221643;0.0535097635;-0.181564042;0.02314578;0.3321855009;0;0;79;0.040212435;153.45291094;0.2119574266;-1.313166679;2.6327661E-6;2015
165785;20151231;8011;21.0850;2.6290;11.4440;2.1520;-1.8060;-13.2330;;-10.1830;10.0240;0.0160;0.3820;;;;16.5970;0.4110;1.4091708323;3.0485618872;;-0.478708984;;0.6448185914;0;0;80;0.0713741736;153.43965487;0.1246857956;-1.948785975;;2015
165798;20150731;1090;57.9000;10.0930;1.6670;18.0900;30.9870;6.2470;0.0000;-18.5340;3.0800;-0.0350;3.0710;0.0000;0.0000;0.1020;97.8340;1.3400;2.7290252159;4.0587173846;-0.37253886;-0.06642487;0.001761658;0.3412262522;0;0;10;0.1097820982;1307.5475823;0.1743177893;-1.555329958;0;2015
165845;20151231;4812;642.9890;72.6870;5.6050;514.6340;-39.0260;106.6760;;82.9480;362.6400;2.1870;30.5890;;;;22.2580;9.1400;1.3770890637;6.4661276168;;0.0528609354;;0.8090947124;0;0;48;0.0466568352;939.83483306;0.1130454798;-2.060003494;;2015
165846;20151231;2911;2944.7000;5.6000;75.2000;1698.2000;603.9000;-17.6000;224.4000;258.8000;4212.8000;-28.4000;133.5000;;0.0000;339.3000;75.8840;19.9100;1.3079941726;7.9877622233;-0.024009237;-0.007878561;0.1152239617;0.602234523;1;0;29;0.0375348375;1726.9802059;0.0019017217;-6.263092093;0;2015
165856;20151231;5084;1301.0870;7.1590;0.0000;878.0790;142.5880;;37.1460;311.9630;1039.8310;31.3710;54.6300;;0.0000;205.5690;35.4290;17.4800;1.3663943457;7.1709553479;0.1451217328;;0.1579978895;0.6748810802;1;0;50;0.0285055789;55.21263162;0.0055023223;-5.197067526;0;2015
165911;20150630;7372;25.9210;6.7930;0.0000;0.0000;18.3970;5.6690;0.0000;4.4390;31.6380;0.8220;0.0130;3.8600;0.0000;0.3540;14.2670;5.3400;3.2294193897;3.255053451;0.1390378458;-0.043362525;0.0136568805;0;0;0.1220051836;73;0.0671478871;128.03670347;0.2620655067;-1.03526056;0;2015
165913;20151231;4412;172.7570;14.6320;14.8110;25.7110;127.4770;2.2180;;0.7720;39.8970;0.0000;1.4870;;0.0000;17.0140;8.1960;2.5500;0.3830802804;5.1518859828;;-0.071858159;0.0984851554;0.2345606835;0;0;44;0.0274936083;94.922997736;0.0846970021;-2.380174948;0;2015
165914;20151231;5812;2725.0660;663.2040;0.0000;;2127.9740;534.7050;0.0000;907.1510;4501.2230;294.2650;;0.0000;0.0000;257.4180;30.5840;479.8500;5.6045704581;7.910247927;;-0.047154454;0.0944630332;0;0;0;58;0.0628405586;74.080080418;0.2433717202;-1.134282102;0;2015
165924;20151231;7011;561.7780;58.8170;0.0000;606.3730;-210.0350;;;44.6360;219.9820;-50.1940;48.0740;0.0000;;;34.7360;3.3700;1.5822501415;6.3311067541;;;;1;0;0;70;0.0386884247;164.97473224;0.1046979412;-2.146081704;;2015
165927;20151231;3312;8062.6000;388.7000;913.8000;607.2000;4033.1000;881.5000;;;7877.4000;207.3000;89.5000;;0.0000;466.6000;196.3080;12.4300;0.8024221021;8.9949913641;;0.0611217225;0.0578721504;0.188648823;0;0;33;0.0495726581;323.34797754;0.0482102548;-2.982772402;0;2015
165943;20150630;3841;29.2940;21.2360;0.0000;2.8280;22.0890;21.3030;0.0000;-17.2280;2.9900;0.0000;0.4500;7.3410;0.0000;0.6640;88.9550;0.4990;1.7612325049;3.3773827169;-0.603468287;0.0022871578;0.0226667577;0.0965385403;0;2.4551839465;38;0.0632957265;93.014844652;0.7249266061;0.969032468;0;2015
165993;20151231;7374;26268.8000;687.6000;15.3000;11497.8000;9321.0000;1147.5000;305.4000;1913.9000;6595.2000;378.8000;199.1000;;0.0655;133.3000;324.5000;60.6000;1.3937637045;10.176137202;0.0392328542;0.0175074613;0.005074461;0.4382803935;1;0;73;0.0671478871;128.03670347;0.026175539;-3.616405712;2.4931532E-6;2015
166005;20151231;6331;17111.6320;1548.9690;38.6180;1177.9440;2909.0600;;92.5050;699.0310;4684.1840;66.3410;56.7530;;0.0142;167.5100;87.9580;61.5800;1.1465315313;9.7475137452;0.0282516595;;0.0097892475;0.071095615;1;0;63;0.0233668766;856.47686929;0.0905214067;-2.3072851;8.2770294E-7;2015
166213;20150930;5961;288.4880;95.4650;0.0000;0.0000;216.0020;119.2250;0.0000;20.3970;397.1250;-39.5710;;;;7.3120;30.0260;7.3900;1.0204172791;5.6646534906;;0.0823604448;0.0253459416;0;0;0;59;0.0396501762;212.98390556;0.3309149774;-0.704049665;;2015
166224;20151231;3845;175.9720;106.7910;0.0000;0.0000;142.9620;128.6150;0.0000;-29.1880;63.8120;-0.0360;0.1040;17.5490;0.0000;8.0580;56.2530;12.7400;4.2601846885;5.1703248915;-0.166253722;0.1240197304;0.0457913759;0;0;0.2750109697;38;0.0632957265;93.014844652;0.6068635919;0.4341473949;0;2015
166230;20151231;2821;1092.7000;70.0490;0.1410;429.0560;358.7400;318.0710;0.0000;106.7380;1034.6260;6.9430;28.4080;31.0240;0.0000;126.1700;30.5690;16.6100;1.1363696257;6.9964069766;0.0653308319;0.2269808731;0.1154662762;0.39278576;0;0.0299857146;28;0.1594186108;281.99144253;0.0641063421;-2.680958557;0;2015
166363;20151231;1220;2368.3600;38.6780;259.1140;660.1500;552.3840;-103.7980;;693.1280;2273.3110;0.0210;31.1530;;0.0316;212.7970;59.8630;20.1800;1.276837702;7.7699530115;;-0.060158084;0.0898499384;0.3881436944;0;0;12;0.0452127555;262.75732235;0.0163311321;-4.098216094;0.0000133627;2015
166391;20151031;6726;;;;;;;;;;;;;;;13.4220;11.1500;;;;;;0;0;0;67;0.0898624057;65.515246222;;;;2015
166435;20151231;2836;213.0500;143.1800;0.0000;0.0000;133.0270;115.2300;0.0000;-26.6310;109.9250;0.0000;0.0000;29.1450;0.0000;2.5270;42.8150;9.3100;2.2465648909;5.3615268799;-0.124998827;-0.131189862;0.0118610655;0;0;0.2651353195;28;0.1594186108;281.99144253;0.6720488148;0.7174662074;0;2015
166436;20151231;1311;1625.9020;2.0060;0.0000;1440.3960;-179.6770;48.3660;;-454.1580;437.0320;-1.4980;76.8910;;;;68.9500;1.7500;1.1847217729;7.3938180177;;0.0285134036;;0.8859057926;0;0;13;0.0687633843;637.89147291;0.0012337767;-6.69644079;;2015
166460;20151231;3674;18.7500;0.3260;1.6910;5.4410;2.5790;-2.1400;0.0000;-22.1170;6.5370;0.0000;26.5490;6.7120;0.0000;0.0290;155.1970;0.1450;2.0626434667;2.9311937524;-0.968816301;-0.13152;0.0015466667;0.3803733333;0;1.0267706899;36;0.0530655079;357.40218539;0.0173866667;-4.03451206;0;2015
166482;20150930;3490;1229.8000;113.1000;6.1000;482.9000;366.3000;381.5000;12.0000;188.5000;1164.5000;19.8000;27.9000;14.9000;-0.0002;37.5000;160.4980;7.6600;1.7018333713;7.1146068335;0.1047324768;0.2182468694;0.0304927631;0.3976256302;1;0.0127951911;34;0.034690927;59.712920377;0.0919661734;-2.289860803;-1.983592E-7;2015
166491;20150331;5065;20.3310;0.8240;1.3540;1.8000;14.2340;2.0300;0.0000;-3.2280;7.6800;0.0050;0.2860;;0.0000;0.6840;14.7660;0.4400;0.6194501008;3.0121468148;-0.173085436;0.0593182824;0.033643205;0.1551325562;0;0;50;0.0285055789;55.21263162;0.0405292411;-3.164358125;0;2015
166562;20151231;4899;784.5660;67.6340;19.3980;198.7550;388.7410;-54.1210;0.0000;117.4350;895.0720;18.4180;8.7860;18.3500;0.1490;17.3230;214.2800;5.7400;2.0722185259;6.6651306987;0.1150075328;-0.155187709;0.0220797231;0.2780556384;0;0.020501144;48;0.0466568352;939.83483306;0.086205622;-2.360870181;0.0001899572;2015
166563;20151231;2911;3324.9000;302.2000;95.2000;880.5000;1153.3000;229.1000;37.1000;207.9000;5762.0000;-16.6000;55.1000;;0.0001;214.1000;62.1370;24.6000;1.1128666125;8.1091948774;0.0397906704;-0.021985624;0.0643929141;0.2934524347;1;0;29;0.0375348375;1726.9802059;0.0908899516;-2.302816701;3.6182854E-8;2015
166583;20151231;8731;58.1320;17.4640;1.8640;4.3270;36.9070;23.4160;;-0.0540;44.0200;-0.4710;0.2200;4.2690;-0.0065;0.7100;27.4770;1.0800;0.8755962293;4.0627162868;;0.1023876694;0.0122135829;0.1064990023;0;0.0969786461;87;0.0502293603;48.621073001;0.3004197344;-0.845299923;-5.48434E-6;2015
166591;20151231;2834;20.8810;19.6190;0.0000;0.0000;9.8880;14.8500;0.0000;-10.0500;2.7080;0.0000;0.6410;7.1430;0.0000;-0.0060;10.8280;3.4900;2.3362252766;3.0388396546;-0.511996552;-0.228389445;0;0;0;2.6377400295;28;0.1594186108;281.99144253;0.9395622815;2.7438007203;0;2015
166593;20151231;7370;1015.3500;213.9910;0.0000;243.3430;609.8140;326.7650;0.0000;159.3920;578.8310;29.6160;5.7110;91.4300;0.1296;59.9600;44.4050;35.2300;1.9401429556;6.9229886596;0.1221893928;0.1110690895;0.0590535283;0.2396641552;0;0.1579562947;73;0.0671478871;128.03670347;0.210755897;-1.320375078;0.0001276433;2015
166730;20151031;6726;;;;;;;;;;;;;;;8.4590;12.2100;;;;;;0;0;0;67;0.0898624057;65.515246222;;;;2015
166746;20151231;6153;5074.9640;194.1020;0.0000;4739.4330;31.8100;;;135.1480;295.7740;-18.2160;221.1980;;;;15.0210;1.8000;0.9990596584;8.5320747103;;;;0.9338850482;0;0;61;0.0234358266;1353.7764839;0.0382469708;-3.224693329;;2015
166747;20150630;6035;521.1850;18.5220;1.0000;12.0000;71.4370;;1.0800;7.4570;18.6280;0.4250;;;0.0000;0.3260;4.6110;13.8100;0.9851125992;6.2561050651;;;0.0006254977;0.0249431584;1;0;60;0.0187928862;715.68214687;0.0355382446;-3.300960751;0;2015
166751;20151231;6020;1040.6520;18.1050;41.0690;27.2460;103.0410;;0.0000;21.8460;39.2220;5.0000;;;0.0000;0.4530;17.0270;7.2400;1.0194440409;6.9476027188;;;0.000435304;0.0656463448;0;0;60;0.0187928862;715.68214687;0.0173977468;-4.033863709;0;2015
166789;20150630;7359;687.1700;3.7160;18.2420;338.4910;146.8650;;0.0000;81.4180;303.8250;8.6970;21.0960;;0.0496;96.4960;26.0090;5.2200;0.9838496733;6.5325817143;0.07512697;;0.1404252223;0.5191335477;0;0;73;0.0671478871;128.03670347;0.0054076866;-5.214511532;0.000072111;2015
170297;20151231;2911;1137.3000;70.9000;0.0000;353.1000;393.1000;156.2000;355.3000;400.2000;3002.1000;8.4000;30.1000;;0.0000;71.8000;92.8330;25.8600;2.76519949;7.0364123112;0.0056273631;0.0750021982;0.0631319792;0.3104721709;1;0;29;0.0375348375;1726.9802059;0.0623406313;-2.710773335;0;2015
170335;20151231;7372;682.8140;406.2370;0.0320;345.8220;60.3830;237.3100;0.0000;-55.5040;265.3970;0.6350;18.3790;74.4590;0.0755;25.8270;40.8400;65.0100;4.799900705;6.5262224945;-0.109133673;-0.247398267;0.0378243563;0.5065127546;0;0.2805570523;73;0.0671478871;128.03670347;0.5949453292;0.3844474699;0.000110573;2015
170359;20150930;2834;263.9840;40.9900;15.4630;57.1970;180.7970;36.5030;0.0000;30.1010;48.9580;-1.0790;5.9750;;0.0000;0.0000;102.3020;1.7200;0.9816747985;5.5758884952;0.0954792715;-0.016997242;0;0.2752439542;0;0;28;0.1594186108;281.99144253;0.1552745621;-1.693816731;0;2015
170360;20151231;1389;1509.7710;0.0070;0.0000;729.1870;718.2880;-8.4550;101.1340;148.0560;270.5450;1.0850;17.9050;;0.0000;281.0500;52.6050;11.4900;0.9245868744;7.3197132627;0.018500819;-0.005604824;0.1861540591;0.4829785444;1;0;13;0.0687633843;637.89147291;4.6364647E-6;-12.28155376;0;2015
170375;20151231;6798;4696.1170;19.0470;0.0000;2375.3790;2096.9600;;157.5970;;430.0510;0.5150;73.8850;0.0000;;0.0000;89.3740;19.8200;0.9306730816;8.454491276;;;0;0.5058176787;1;0;67;0.0898624057;65.515246222;0.0040559041;-5.503517516;;2015
170384;20151231;4899;1004.3530;366.8330;21.2770;545.3590;66.1950;270.4290;0.0000;42.1940;500.8880;1.2380;60.3680;50.1000;0.0000;135.2010;85.9130;17.8000;2.4567153182;6.9120988321;-0.019327866;-0.095986172;0.1346150208;0.5641801239;0;0.1000223603;48;0.0466568352;939.83483306;0.3652430968;-0.552678945;0;2015
