Day;Date;Spot;Vol;Rate;Hedge;Rehedge_Value;Option_Value;Interpolated_Vol;Delta;Maturity;Forward;Hedge_Position;Stock_Position;Trading_Gain;Position_Value;Acc_Trading_Gain;Trades;Hedge_name;Scenario;Scenario_Group;Hedge_Type;Day_Type
0.25;1999-11-25;1.0186;10.125;0.026844407;1;1.0186;20704.8245;0.101245208;-490051.9907;0.25297619;1.025540849;200000;[(200000.0,_1.0255408493053773)];;20704.8245;0;1;200k;scenario4;210;fix;First
0.25;2007-09-26;1.4139;6.5;0.006992443;1;1.4139;18444.6858;0.064998752;-493563.7697;0.25297619;1.416403292;200000;[(200000.0,_1.4164032916498739)];;18444.6858;0;1;200k;scenario40;210;fix;First
0.25;2010-02-15;1.3615;11.845;-0.00070094;1;1.3615;32354.3344;0.118450163;-488113.2968;0.25297619;1.361258599;200000;[(200000.0,_1.3612585986836179)];;32354.3344;0;1;200k;scenario41;210;fix;First
0.25;2010-08-16;1.2778;12.535;-0.001100433;1;1.2778;32133.38016;0.125350256;-487419.103;0.25297619;1.277444331;200000;[(200000.0,_1.2774443312660753)];;32133.38016;0;1;200k;scenario42;210;fix;First
0.25;2012-03-05;1.3184;11.055;0.002377343;1;1.3184;29242.99324;0.110549576;-488927.1837;0.25297619;1.319193139;200000;[(200000.0,_1.3191931389713192)];;29242.99324;0;1;200k;scenario43;210;fix;First
0.25;2012-04-05;1.3142;10.6675;0.002485462;1;1.3142;28128.4409;0.106674556;-489317.2218;0.25297619;1.31502658;200000;[(200000.0,_1.3150265797853322)];;28128.4409;0;1;200k;scenario44;210;fix;First
0.25;2012-07-11;1.225;10.65;0.00484164;1;1.225;26177.61036;0.106499136;-489352.2479;0.25297619;1.226501323;200000;[(200000.0,_1.2265013232999458)];;26177.61036;0;1;200k;scenario45;210;fix;First
0.25;2012-09-14;1.2991;8.97;0.003103027;1;1.2991;23382.08383;0.089699446;-491028.6582;0.25297619;1.300120183;200000;[(200000.0,_1.300120183406965)];;23382.08383;0;1;200k;scenario46;210;fix;First
0.25;2013-03-18;1.2955;8.62;0.002703428;1;1.2955;22407.44729;0.086199517;-491377.1699;0.25297619;1.296386299;200000;[(200000.0,_1.2963862992653228)];;22407.44729;0;1;200k;scenario47;210;fix;First
0.25;2013-04-16;1.3036;8.1225;0.002421469;1;1.3036;21246.33278;0.081224568;-491874.9643;0.25297619;1.304398796;200000;[(200000.0,_1.3043987961061654)];;21246.33278;0;1;200k;scenario48;210;fix;First
0.25;2013-07-26;1.3277;7.8525;0.001313056;1;1.3277;20919.26896;0.078524766;-492135.4757;0.25297619;1.328141098;200000;[(200000.0,_1.3281410978940607)];;20919.26896;0;1;200k;scenario49;210;fix;First
0.25;2000-02-29;0.9708;13.75;0.025263116;1;0.9708;26790.71514;0.137495491;-486352.667;0.25297619;0.977024219;200000;[(200000.0,_0.9770242188160136)];;26790.71514;0;1;200k;scenario5;210;fix;First
0.25;2013-09-19;1.3521;7.39;0.000995033;1;1.3521;20048.95627;0.073899822;-492596.8372;0.25297619;1.352440393;200000;[(200000.0,_1.352440392989234)];;20048.95627;0;1;200k;scenario50;210;fix;First
0.25;2013-11-04;1.3489;7.4075;0.000612158;1;1.3489;20048.62306;0.074074891;-492575.1846;0.25297619;1.349108909;200000;[(200000.0,_1.3491089087163848)];;20048.62306;0;1;200k;scenario51;210;fix;First
0.25;2013-12-09;1.3706;7.195;-0.000324717;1;1.3706;19786.23938;0.071950076;-492778.2736;0.25297619;1.370487416;200000;[(200000.0,_1.3704874157694042)];;19786.23938;0;1;200k;scenario52;210;fix;First
0.25;2014-01-07;1.3629;7.05;-0.00019063;1;1.3629;19278.69247;0.070500044;-492925.1515;0.25297619;1.362834276;200000;[(200000.0,_1.3628342759350918)];;19278.69247;0;1;200k;scenario53;210;fix;First
0.25;2014-02-19;1.3759;6.42;-5.9063E-06;1;1.3759;17723.63634;0.064200001;-493559.1832;0.25297619;1.375897944;200000;[(200000.0,_1.3758979441960464)];;17723.63634;0;1;200k;scenario54;210;fix;First
0.25;2014-03-20;1.3833;6.7225;-0.000470953;1;1.3833;18658.18848;0.06722511;-493250.2838;0.25297619;1.383135204;200000;[(200000.0,_1.3831352035992017)];;18658.18848;0;1;200k;scenario55;210;fix;First
0.25;2014-04-18;1.3814;6.0525;-0.000842732;1;1.3814;16775.4295;0.060525196;-493916.9392;0.25297619;1.381105529;200000;[(200000.0,_1.381105529162103)];;16775.4295;0;1;200k;scenario56;210;fix;First
0.25;2014-05-19;1.3703;5.8925;-0.000284008;1;1.3703;16201.09975;0.058925066;-494084.6209;0.25297619;1.370201551;200000;[(200000.0,_1.3702015512336916)];;16201.09975;0;1;200k;scenario57;210;fix;First
0.25;2014-06-17;1.3574;5.4275;0.0014846;1;1.3574;14783.30878;0.054274735;-494576.4437;0.25297619;1.357909892;200000;[(200000.0,_1.357909892361011)];;14783.30878;0;1;200k;scenario58;210;fix;First
0.25;2014-07-17;1.3525;5.1275;0.001477913;1;1.3525;13915.8528;0.051274736;-494878.5564;0.25297619;1.353005763;200000;[(200000.0,_1.3530057629134236)];;13915.8528;0;1;200k;scenario59;210;fix;First
0.25;2001-02-09;0.918;12.7;0.006270247;1;0.918;23392.30414;0.126998881;-487299.519;0.25297619;0.919457308;200000;[(200000.0,_0.919457308399688)];;23392.30414;0;1;200k;scenario6;210;fix;First
0.25;2014-09-29;1.2691;7.0625;0.002668723;1;1.2691;17985.37831;0.070624524;-492944.5218;0.25297619;1.269957088;200000;[(200000.0,_1.2699570883666318)];;17985.37831;0;1;200k;scenario60;210;fix;First
0.25;2014-11-03;1.2517;7.8225;0.002630936;1;1.2517;19647.25005;0.07822453;-492178.8965;0.25297619;1.252533364;200000;[(200000.0,_1.2525333639652498)];;19647.25005;0;1;200k;scenario61;210;fix;First
0.25;2015-01-28;1.1381;11.5325;0.003376128;1;1.1381;26334.36125;0.115324397;-488454.4422;0.25297619;1.139072444;200000;[(200000.0,_1.1390724436612285)];;26334.36125;0;1;200k;scenario62;210;fix;First
0.25;2015-07-08;1.1011;12.355;0.005605144;1;1.1011;27295.80677;0.123549;-487642.3165;0.25297619;1.102662432;200000;[(200000.0,_1.1026624320160754)];;27295.80677;0;1;200k;scenario63;210;fix;First
0.25;2015-09-11;1.128;11.0375;0.00632628;1;1.128;24982.29903;0.110373871;-488972.974;0.25297619;1.129806695;200000;[(200000.0,_1.1298066945154324)];;24982.29903;0;1;200k;scenario64;210;fix;First
0.25;2015-12-04;1.094;10.155;0.009463467;1;1.094;22294.34961;0.101548311;-489886.3286;0.25297619;1.096622208;200000;[(200000.0,_1.0966222083951849)];;22294.34961;0;1;200k;scenario65;210;fix;First
0.25;2016-01-04;1.0858;10;0.009723764;1;1.0858;21789.78335;0.099998264;-490044.9756;0.25297619;1.088474226;200000;[(200000.0,_1.0884742263346938)];;21789.78335;0;1;200k;scenario66;210;fix;First
0.25;2016-03-18;1.1318;9.47;0.010978669;1;1.1318;21510.29452;0.09469804;-490591.2828;0.25297619;1.134947765;200000;[(200000.0,_1.1349477647032307)];;21510.29452;0;1;200k;scenario67;210;fix;First
0.25;2001-03-23;0.8893;12.95;0.003188867;1;0.8893;23105.55508;0.129499431;-487029.3114;0.25297619;0.890017694;200000;[(200000.0,_0.8900176943593447)];;23105.55508;0;1;200k;scenario7;210;fix;First
0.25;2001-05-24;0.8567;11.3;-0.005495719;1;0.8567;19420.04186;0.11300128;-488626.1385;0.25297619;0.85550977;200000;[(200000.0,_0.8555097695075005)];;19420.04186;0;1;200k;scenario8;210;fix;First
0.25;2001-08-15;0.9032;12.65;-0.008439361;1;0.9032;22918.40466;0.126501965;-487258.0486;0.25297619;0.901273763;200000;[(200000.0,_0.9012737634282466)];;22918.40466;0;1;200k;scenario9;210;fix;First
0.25;1999-03-02;1.0896;9.2;0.019412128;1;1.0896;20122.43029;0.091996535;-490937.0389;0.25297619;1.094963974;200000;[(200000.0,_1.0949639743645965)];;20122.43029;0;1;200k;scenario1;220;fix;First
0.25;2001-05-24;0.8567;11.3;-0.005495719;1;0.8567;19420.04186;0.11300128;-488626.1385;0.25297619;0.85550977;200000;[(200000.0,_0.8555097695075005)];;19420.04186;0;1;200k;scenario10;220;fix;First
0.25;2001-06-25;0.8568;10.35;-0.007820298;1;0.8568;17788.75227;0.103501821;-489557.6615;0.25297619;0.855106626;200000;[(200000.0,_0.8551066260033459)];;17788.75227;0;1;200k;scenario11;220;fix;First
0.25;2001-08-15;0.9032;12.65;-0.008439361;1;0.9032;22918.40466;0.126501965;-487258.0486;0.25297619;0.901273763;200000;[(200000.0,_0.9012737634282466)];;22918.40466;0;1;200k;scenario12;220;fix;First
0.25;2001-10-12;0.9026;11.35;-0.012611164;1;0.9026;20548.08344;0.113502937;-488526.6892;0.25297619;0.899725002;200000;[(200000.0,_0.8997250018800342)];;20548.08344;0;1;200k;scenario13;220;fix;First
0.25;2001-11-12;0.8947;10.95;-0.013888708;1;0.8947;19649.89343;0.109503234;-488915.44;0.25297619;0.891561976;200000;[(200000.0,_0.8915619763901826)];;19649.89343;0;1;200k;scenario14;220;fix;First
0.25;2001-12-11;0.8909;10.35;-0.015023122;1;0.8909;18493.78255;0.103503499;-489502.7538;0.25297619;0.887520567;200000;[(200000.0,_0.8875205673447273)];;18493.78255;0;1;200k;scenario15;220;fix;First
0.25;2002-01-24;0.8784;9.9;-0.015708601;1;0.8784;17441.1386;0.099003658;-489943.4258;0.25297619;0.874916251;200000;[(200000.0,_0.8749162510722799)];;17441.1386;0;1;200k;scenario16;220;fix;First
0.25;2002-02-22;0.8705;8.9;-0.015036407;1;0.8705;15538.34838;0.089003502;-490938.3452;0.25297619;0.867195036;200000;[(200000.0,_0.8671950357811871)];;15538.34838;0;1;200k;scenario17;220;fix;First
0.25;2002-03-25;0.8771;8.5;-0.014801779;1;0.8771;14952.44795;0.085003448;-491335.4788;0.25297619;0.873821842;200000;[(200000.0,_0.8738218424561339)];;14952.44795;0;1;200k;scenario18;220;fix;First
0.25;2002-07-30;0.9815;11.025;-0.016495012;1;0.9815;21702.71531;0.110253841;-488822.2481;0.25297619;0.977412886;200000;[(200000.0,_0.9774128857188098)];;21702.71531;0;1;200k;scenario19;220;fix;First
0.25;1999-03-31;1.0726;9.45;0.021048343;1;1.0726;20347.217;0.094496242;-490695.5462;0.25297619;1.078326538;200000;[(200000.0,_1.0783265376009332)];;20347.217;0;1;200k;scenario2;220;fix;First
0.25;2002-08-28;0.9829;10.4;-0.015778776;1;0.9829;20501.80441;0.104003675;-489447.4237;0.25297619;0.978984423;200000;[(200000.0,_0.978984422666763)];;20501.80441;0;1;200k;scenario20;220;fix;First
0.25;2002-09-26;0.9763;10.025;-0.015593112;1;0.9763;19629.84685;0.100253632;-489820.5219;0.25297619;0.972456389;200000;[(200000.0,_0.9724563888921215)];;19629.84685;0;1;200k;scenario21;220;fix;First
0.25;2002-11-04;0.9966;9.525;-0.016328194;1;0.9966;19038.11642;0.095253803;-490309.4938;0.25297619;0.99249189;200000;[(200000.0,_0.9924918902863363)];;19038.11642;0;1;200k;scenario22;220;fix;First
0.25;2003-01-23;1.0732;9.975;-0.015099113;1;1.0732;21470.76073;0.099753516;-489873.963;0.25297619;1.0691085;200000;[(200000.0,_1.0691084998552922)];;21470.76073;0;1;200k;scenario23;220;fix;First
0.25;2003-05-21;1.1714;10.975;-0.011922029;1;1.1714;25786.73014;0.109752776;-488904.7355;0.25297619;1.167872392;200000;[(200000.0,_1.1678723922120746)];;25786.73014;0;1;200k;scenario24;220;fix;First
0.25;2003-10-01;1.1658;11.3;-0.010361502;1;1.1658;26424.24054;0.113002413;-488592.1567;0.25297619;1.162748191;200000;[(200000.0,_1.1627481909992263)];;26424.24054;0;1;200k;scenario25;220;fix;First
0.25;2004-04-15;1.1961;11.45;-0.009534173;1;1.1961;27471.33779;0.11450222;-488448.375;0.25297619;1.19321858;200000;[(200000.0,_1.193218580237376)];;27471.33779;0;1;200k;scenario26;220;fix;First
0.25;2004-08-24;1.214;10.325;-0.003687324;1;1.214;25146.31253;0.103250859;-489614.1738;0.25297619;1.212868103;200000;[(200000.0,_1.2128681025152064)];;25146.31253;0;1;200k;scenario27;220;fix;First
0.25;2005-03-25;1.294;8.775;0.009402712;1;1.294;22787.92643;0.087748321;-491281.4451;0.25297619;1.297081653;200000;[(200000.0,_1.2970816526192919)];;22787.92643;0;1;200k;scenario28;220;fix;First
0.25;2005-06-02;1.2178;9.375;0.012424993;1;1.2178;22913.509;0.093747782;-490699.6546;0.25297619;1.221633844;200000;[(200000.0,_1.2216338444886672)];;22913.509;0;1;200k;scenario29;220;fix;First
0.25;1999-05-27;1.0445;8.85;0.025154752;1;1.0445;18558.98811;0.088495509;-491345.818;0.25297619;1.051167925;200000;[(200000.0,_1.0511679248028718)];;18558.98811;0;1;200k;scenario3;220;fix;First
0.25;2005-08-04;1.2338;8.775;0.01648798;1;1.2338;21731.87769;0.087747056;-491345.0961;0.25297619;1.238957009;200000;[(200000.0,_1.2389570093234943)];;21731.87769;0;1;200k;scenario30;220;fix;First
0.25;2005-09-26;1.2038;9.175;0.018729419;1;1.2038;22170.68674;0.091746656;-490956.7003;0.25297619;1.209517255;200000;[(200000.0,_1.2095172550097841)];;22170.68674;0;1;200k;scenario31;220;fix;First
0.25;2005-11-07;1.1812;9.2;0.02069725;1;1.1812;21814.78644;0.091996305;-490948.0517;0.25297619;1.187400878;200000;[(200000.0,_1.1874008780725624)];;21814.78644;0;1;200k;scenario32;220;fix;First
0.25;2005-12-16;1.1978;9.175;0.020195339;1;1.1978;22061.00766;0.091746395;-490969.2966;0.25297619;1.203935147;200000;[(200000.0,_1.2039351469468846)];;22061.00766;0;1;200k;scenario33;220;fix;First
0.25;2006-02-06;1.2038;8.85;0.021304491;1;1.2038;21387.3032;0.088496197;-491311.52;0.25297619;1.21030543;200000;[(200000.0,_1.210305429832298)];;21387.3032;0;1;200k;scenario34;220;fix;First
0.25;2006-03-21;1.2166;8.251;0.022637086;1;1.2166;20153.53717;0.082505959;-491938.8301;0.25297619;1.223587022;200000;[(200000.0,_1.2235870218203644)];;20153.53717;0;1;200k;scenario35;220;fix;First
0.25;2006-05-11;1.278;9.125;0.0233447;1;1.278;23411.83022;0.091245832;-491047.6064;0.25297619;1.285569755;200000;[(200000.0,_1.2855697550576115)];;23411.83022;0;1;200k;scenario36;220;fix;First
0.25;2006-06-09;1.2651;8.55;0.024281676;1;1.2651;21716.78395;0.085495665;-491646.529;0.25297619;1.272895029;200000;[(200000.0,_1.2728950286186826)];;21716.78395;0;1;200k;scenario37;220;fix;First
0.25;2006-07-31;1.2766;8.175;0.023517878;1;1.2766;20953.35229;0.081745801;-492025.5633;0.25297619;1.284217723;200000;[(200000.0,_1.2842177229125709)];;20953.35229;0;1;200k;scenario38;220;fix;First
0.25;2006-08-29;1.2779;8.125;0.021677639;1;1.2779;20845.40486;0.08124613;-492059.2566;0.25297619;1.28492716;200000;[(200000.0,_1.2849271603207484)];;20845.40486;0;1;200k;scenario39;220;fix;First
0.25;1999-11-25;1.0186;10.125;0.026844407;1;1.0186;20704.8245;0.101245208;-490051.9907;0.25297619;1.025540849;200000;[(200000.0,_1.0255408493053773)];;20704.8245;0;1;200k;scenario4;220;fix;First
0.25;2006-09-27;1.269;7;0.019877716;1;1.269;17835.04656;0.069996451;-493201.2219;0.25297619;1.275397351;200000;[(200000.0,_1.2753973506172196)];;17835.04656;0;1;200k;scenario40;220;fix;First
0.25;2006-11-27;1.3166;7.8;0.017393447;1;1.3166;20615.61801;0.077996895;-492350.7132;0.25297619;1.322405973;200000;[(200000.0,_1.3224059726175776)];;20615.61801;0;1;200k;scenario41;220;fix;First
0.25;2007-01-05;1.3083;6.6;0.016311647;1;1.3083;17335.28193;0.065997088;-493573.4401;0.25297619;1.313709799;200000;[(200000.0,_1.3137097993975448)];;17335.28193;0;1;200k;scenario42;220;fix;First
0.25;2007-02-09;1.3041;6.025;0.01538178;1;1.3041;15774.61682;0.060247254;-494156.6535;0.25297619;1.309184431;200000;[(200000.0,_1.3091844312733516)];;15774.61682;0;1;200k;scenario43;220;fix;First
0.25;2007-04-13;1.3481;6.125;0.013854601;1;1.3481;16576.36134;0.061247526;-494033.4106;0.25297619;1.352833224;200000;[(200000.0,_1.3528332242211678)];;16576.36134;0;1;200k;scenario44;220;fix;First
0.25;2007-05-14;1.352;5.375;0.013136951;1;1.352;14589.42217;0.053747654;-494800.1096;0.25297619;1.356500624;200000;[(200000.0,_1.3565006244274458)];;14589.42217;0;1;200k;scenario45;220;fix;First
0.25;2007-07-11;1.3747;5.725;0.010575787;1;1.3747;15798.09016;0.057248112;-494401.9905;0.25297619;1.378382827;200000;[(200000.0,_1.3783828274073386)];;15798.09016;0;1;200k;scenario46;220;fix;First
0.25;2007-09-26;1.4139;6.5;0.006992443;1;1.4139;18444.6858;0.064998752;-493563.7697;0.25297619;1.416403292;200000;[(200000.0,_1.4164032916498739)];;18444.6858;0;1;200k;scenario47;220;fix;First
0.25;2009-08-10;1.4193;12.4925;0.000212237;1;1.4193;35571.62885;0.124924962;-487469.9913;0.25297619;1.419376206;200000;[(200000.0,_1.4193762055511072)];;35571.62885;0;1;200k;scenario48;220;fix;First
0.25;2010-02-09;1.3649;12.09;-0.000708469;1;1.3649;33105.8135;0.120900165;-487867.651;0.25297619;1.364655397;200000;[(200000.0,_1.364655396641286)];;33105.8135;0;1;200k;scenario49;220;fix;First
0.25;2000-01-28;0.9883;11.4;0.026128842;1;0.9883;22616.1149;0.113995336;-488744.9899;0.25297619;0.994854276;200000;[(200000.0,_0.9948542761407073)];;22616.1149;0;1;200k;scenario5;220;fix;First
0.25;2010-08-16;1.2778;12.535;-0.001100433;1;1.2778;32133.38016;0.125350256;-487419.103;0.25297619;1.277444331;200000;[(200000.0,_1.2774443312660753)];;32133.38016;0;1;200k;scenario50;220;fix;First
0.25;2012-03-05;1.3184;11.055;0.002377343;1;1.3184;29242.99324;0.110549576;-488927.1837;0.25297619;1.319193139;200000;[(200000.0,_1.3191931389713192)];;29242.99324;0;1;200k;scenario51;220;fix;First
0.25;2012-04-05;1.3142;10.6675;0.002485462;1;1.3142;28128.4409;0.106674556;-489317.2218;0.25297619;1.31502658;200000;[(200000.0,_1.3150265797853322)];;28128.4409;0;1;200k;scenario52;220;fix;First
0.25;2012-06-07;1.2582;12.06;0.003085452;1;1.2582;30444.33243;0.120599449;-487922.5387;0.25297619;1.259182466;200000;[(200000.0,_1.2591824662224995)];;30444.33243;0;1;200k;scenario53;220;fix;First
0.25;2012-07-11;1.225;10.65;0.00484164;1;1.225;26177.61036;0.106499136;-489352.2479;0.25297619;1.226501323;200000;[(200000.0,_1.2265013232999458)];;26177.61036;0;1;200k;scenario54;220;fix;First
0.25;2012-09-14;1.2991;8.97;0.003103027;1;1.2991;23382.08383;0.089699446;-491028.6582;0.25297619;1.300120183;200000;[(200000.0,_1.300120183406965)];;23382.08383;0;1;200k;scenario55;220;fix;First
0.25;2012-12-05;1.3094;7.62;0.00366659;1;1.3094;20021.62577;0.076199345;-492393.4363;0.25297619;1.31061511;200000;[(200000.0,_1.3106151104818307)];;20021.62577;0;1;200k;scenario56;220;fix;First
0.25;2013-03-14;1.2961;8.1475;0.00248465;1;1.2961;21189.13833;0.081474556;-491850.4269;0.25297619;1.296914929;200000;[(200000.0,_1.296914929193742)];;21189.13833;0;1;200k;scenario57;220;fix;First
0.25;2013-04-12;1.3099;8.085;0.002507465;1;1.3099;21250.52031;0.080849552;-491913.5265;0.25297619;1.310731171;200000;[(200000.0,_1.3107311710730927)];;21250.52031;0;1;200k;scenario58;220;fix;First
0.25;2013-07-26;1.3277;7.8525;0.001313056;1;1.3277;20919.26896;0.078524766;-492135.4757;0.25297619;1.328141098;200000;[(200000.0,_1.3281410978940607)];;20919.26896;0;1;200k;scenario59;220;fix;First
0.25;2000-02-28;0.974;13.35;0.0251931;1;0.974;26097.68402;0.133495504;-486757.6649;0.25297619;0.980227373;200000;[(200000.0,_0.9802273730860761)];;26097.68402;0;1;200k;scenario6;220;fix;First
0.25;2013-09-19;1.3521;7.39;0.000995033;1;1.3521;20048.95627;0.073899822;-492596.8372;0.25297619;1.352440393;200000;[(200000.0,_1.352440392989234)];;20048.95627;0;1;200k;scenario60;220;fix;First
0.25;2013-11-04;1.3489;7.4075;0.000612158;1;1.3489;20048.62306;0.074074891;-492575.1846;0.25297619;1.349108909;200000;[(200000.0,_1.3491089087163848)];;20048.62306;0;1;200k;scenario61;220;fix;First
0.25;2013-12-09;1.3706;7.195;-0.000324717;1;1.3706;19786.23938;0.071950076;-492778.2736;0.25297619;1.370487416;200000;[(200000.0,_1.3704874157694042)];;19786.23938;0;1;200k;scenario62;220;fix;First
0.25;2014-01-07;1.3629;7.05;-0.00019063;1;1.3629;19278.69247;0.070500044;-492925.1515;0.25297619;1.362834276;200000;[(200000.0,_1.3628342759350918)];;19278.69247;0;1;200k;scenario63;220;fix;First
0.25;2014-02-19;1.3759;6.42;-5.9063E-06;1;1.3759;17723.63634;0.064200001;-493559.1832;0.25297619;1.375897944;200000;[(200000.0,_1.3758979441960464)];;17723.63634;0;1;200k;scenario64;220;fix;First
0.25;2014-03-20;1.3833;6.7225;-0.000470953;1;1.3833;18658.18848;0.06722511;-493250.2838;0.25297619;1.383135204;200000;[(200000.0,_1.3831352035992017)];;18658.18848;0;1;200k;scenario65;220;fix;First
0.25;2014-04-18;1.3814;6.0525;-0.000842732;1;1.3814;16775.4295;0.060525196;-493916.9392;0.25297619;1.381105529;200000;[(200000.0,_1.381105529162103)];;16775.4295;0;1;200k;scenario66;220;fix;First
0.25;2014-05-19;1.3703;5.8925;-0.000284008;1;1.3703;16201.09975;0.058925066;-494084.6209;0.25297619;1.370201551;200000;[(200000.0,_1.3702015512336916)];;16201.09975;0;1;200k;scenario67;220;fix;First
0.25;2014-06-17;1.3574;5.4275;0.0014846;1;1.3574;14783.30878;0.054274735;-494576.4437;0.25297619;1.357909892;200000;[(200000.0,_1.357909892361011)];;14783.30878;0;1;200k;scenario68;220;fix;First
0.25;2014-07-17;1.3525;5.1275;0.001477913;1;1.3525;13915.8528;0.051274736;-494878.5564;0.25297619;1.353005763;200000;[(200000.0,_1.3530057629134236)];;13915.8528;0;1;200k;scenario69;220;fix;First
0.25;2000-11-03;0.859;14.825;0.016206644;1;0.859;25553.45146;0.148247108;-485216.1503;0.25297619;0.862529039;200000;[(200000.0,_0.8625290392580992)];;25553.45146;0;1;200k;scenario7;220;fix;First
0.25;2014-09-29;1.2691;7.0625;0.002668723;1;1.2691;17985.37831;0.070624524;-492944.5218;0.25297619;1.269957088;200000;[(200000.0,_1.2699570883666318)];;17985.37831;0;1;200k;scenario70;220;fix;First
0.25;2014-11-03;1.2517;7.8225;0.002630936;1;1.2517;19647.25005;0.07822453;-492178.8965;0.25297619;1.252533364;200000;[(200000.0,_1.2525333639652498)];;19647.25005;0;1;200k;scenario71;220;fix;First
0.25;2015-01-28;1.1381;11.5325;0.003376128;1;1.1381;26334.36125;0.115324397;-488454.4422;0.25297619;1.139072444;200000;[(200000.0,_1.1390724436612285)];;26334.36125;0;1;200k;scenario72;220;fix;First
0.25;2015-07-06;1.1003;11.9075;0.005436287;1;1.1003;26288.35096;0.11907403;-488091.2969;0.25297619;1.10181423;200000;[(200000.0,_1.101814229853043)];;26288.35096;0;1;200k;scenario73;220;fix;First
0.25;2015-08-28;1.1246;10.9575;0.005920377;1;1.1246;24726.3259;0.109573943;-489050.6136;0.25297619;1.126285592;200000;[(200000.0,_1.1262855915886585)];;24726.3259;0;1;200k;scenario74;220;fix;First
0.25;2015-12-04;1.094;10.155;0.009463467;1;1.094;22294.34961;0.101548311;-489886.3286;0.25297619;1.096622208;200000;[(200000.0,_1.0966222083951849)];;22294.34961;0;1;200k;scenario75;220;fix;First
0.25;2016-01-04;1.0858;10;0.009723764;1;1.0858;21789.78335;0.099998264;-490044.9756;0.25297619;1.088474226;200000;[(200000.0,_1.0884742263346938)];;21789.78335;0;1;200k;scenario76;220;fix;First
0.25;2016-03-18;1.1318;9.47;0.010978669;1;1.1318;21510.29452;0.09469804;-490591.2828;0.25297619;1.134947765;200000;[(200000.0,_1.1349477647032307)];;21510.29452;0;1;200k;scenario77;220;fix;First
0.25;2001-01-25;0.9232;13.75;0.007845548;1;0.9232;25469.49779;0.1374986;-486252.7329;0.25297619;0.925034129;200000;[(200000.0,_0.9250341285847341)];;25469.49779;0;1;200k;scenario8;220;fix;First
0.25;2001-03-23;0.8893;12.95;0.003188867;1;0.8893;23105.55508;0.129499431;-487029.3114;0.25297619;0.890017694;200000;[(200000.0,_0.8900176943593447)];;23105.55508;0;1;200k;scenario9;220;fix;First
0.25;1999-02-24;1.1007;8.95;0.018747673;1;1.1007;19775.065;0.089496653;-491186.5789;0.25297619;1.105932705;200000;[(200000.0,_1.1059327050916192)];;19775.065;0;1;200k;scenario1;230;fix;First
0.25;2000-08-04;0.9066;12.8;0.020886951;1;0.9066;23289.90116;0.127996272;-487289.0149;0.25297619;0.911403063;200000;[(200000.0,_0.9114030631946727)];;23289.90116;0;1;200k;scenario10;230;fix;First
0.25;2000-11-03;0.859;14.825;0.016206644;1;0.859;25553.45146;0.148247108;-485216.1503;0.25297619;0.862529039;200000;[(200000.0,_0.8625290392580992)];;25553.45146;0;1;200k;scenario11;230;fix;First
0.25;2001-01-25;0.9232;13.75;0.007845548;1;0.9232;25469.49779;0.1374986;-486252.7329;0.25297619;0.925034129;200000;[(200000.0,_0.9250341285847341)];;25469.49779;0;1;200k;scenario12;230;fix;First
0.25;2001-03-16;0.8968;13.2;0.000880761;1;0.8968;23749.06419;0.131999843;-486764.4681;0.25297619;0.89699984;200000;[(200000.0,_0.8969998396717181)];;23749.06419;0;1;200k;scenario13;230;fix;First
0.25;2001-04-16;0.8888;12.55;0.000342092;1;0.8888;22378.36511;0.125499939;-487413.1415;0.25297619;0.888876921;200000;[(200000.0,_0.8888769210855614)];;22378.36511;0;1;200k;scenario14;230;fix;First
0.25;2001-05-24;0.8567;11.3;-0.005495719;1;0.8567;19420.04186;0.11300128;-488626.1385;0.25297619;0.85550977;200000;[(200000.0,_0.8555097695075005)];;19420.04186;0;1;200k;scenario15;230;fix;First
0.25;2001-06-25;0.8568;10.35;-0.007820298;1;0.8568;17788.75227;0.103501821;-489557.6615;0.25297619;0.855106626;200000;[(200000.0,_0.8551066260033459)];;17788.75227;0;1;200k;scenario16;230;fix;First
0.25;2001-08-15;0.9032;12.65;-0.008439361;1;0.9032;22918.40466;0.126501965;-487258.0486;0.25297619;0.901273763;200000;[(200000.0,_0.9012737634282466)];;22918.40466;0;1;200k;scenario17;230;fix;First
0.25;2001-09-14;0.9109;13.25;-0.009591907;1;0.9109;24209.37756;0.132502233;-486651.9138;0.25297619;0.908692359;200000;[(200000.0,_0.9086923587349365)];;24209.37756;0;1;200k;scenario18;230;fix;First
0.25;2001-10-22;0.8982;10.85;-0.013001323;1;0.8982;19546.96969;0.108503028;-489021.2632;0.25297619;0.89525065;200000;[(200000.0,_0.8952506504990967)];;19546.96969;0;1;200k;scenario19;230;fix;First
0.25;1999-03-29;1.0758;9.6;0.020355094;1;1.0758;20731.27787;0.095996366;-490536.6651;0.25297619;1.081353963;200000;[(200000.0,_1.0813539625682154)];;20731.27787;0;1;200k;scenario2;230;fix;First
0.25;2001-11-29;0.8877;11.025;-0.013686291;1;0.8877;19629.77741;0.110253187;-488842.3511;0.25297619;0.884631826;200000;[(200000.0,_0.8846318257215293)];;19629.77741;0;1;200k;scenario20;230;fix;First
